requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
268,105.8465299,1,13.99843677,28.17910448,0.996268657,3,89,0
1,0,1,0,4,1,1,1,0
18,168.7541667,1,12.65163845,3.111111111,1,1,14,0
1,0,1,14.92675781,16,1,1,1,0
14,4.808857143,1,22.88002232,19.28571429,1,2,14,0
2,1291.9845,1,0,2.5,1,2,1,0
1,0,1,105.7841797,1420,1,1,1,0
68,76.12844118,1,38.34504251,459.2941176,0.985294118,5,64,0
28,5.082857143,0.696428571,1504.659668,4643.928571,0,4,28,0
1,0,1,21.46875,2,1,1,1,0
96,2.289260417,1,27.1847229,142.2708333,1,3,96,0
49,0.202755102,1,24.74613361,239.5306122,1,1,49,0
1307,8.872040446,0.188384629,620.569869,629.8633509,0.068591349,5,1301,1
1,0,1,57.96972656,402,0,1,1,0
96,158.5472187,1,19.81848145,19.30208333,1,5,92,0
43,0.254860465,1,59.42873365,49.3255814,1,2,43,0
4,0.11775,1,20.30761719,37,1,1,4,0
48,915.5374583,0.989583333,2008.227051,1962.9375,0.9375,4,48,0
1,0,1,0,2,1,1,1,0
9,0.271,1,29.6672092,15.33333333,0.888888889,1,9,0
5,5.2928,1,13.05605469,9.2,1,1,5,0
85,11.55784706,0.988235294,953.8567325,57.28235294,0.964705882,5,76,0
8,7.35275,1,7.652832031,8.5,1,2,8,0
62,79.60395161,1,2060.743936,601.3709677,0.951612903,5,46,0
1,0,1,21.46875,2,1,1,1,0
6,0.125833333,1,105.214681,192,0.833333333,1,6,0
12,1597.40675,1,19.89208984,12.41666667,1,1,9,0
5,0.1366,1,1.6890625,41,0.8,1,5,0
9,0.103444444,1,29.6672092,15.33333333,0.888888889,1,9,0
56,135.7054643,1,1153.387259,7625.642857,0.964285714,3,18,0
1,0,1,0,4,1,1,1,0
87,135.4074598,1,24.27374057,82.89655172,0.977011494,3,56,0
6,1926.661667,1,5.753580729,13.66666667,0.666666667,3,5,0
1,0,1,0,3,1,1,1,0
9,0.091777778,1,29.6672092,20.77777778,0.888888889,1,9,0
215,196.583214,1,2.613167696,9.920930233,0.972093023,4,140,0
14,78.89028571,1,1.726981027,11.28571429,1,3,12,0
68,123.0940147,1,28.65123794,201.3235294,0.970588235,2,65,0
17,1279.226647,1,22.03113511,137,1,3,10,0
70,22.8254,1,465.776716,87.75714286,0.985714286,3,67,0
3,0.031,1,0.130859375,5.666666667,1,2,3,0
230,5.939056522,0.310869565,1096.893355,614.4608696,0.82173913,5,230,0
11,0.149727273,1,89.92800071,57.18181818,0.909090909,1,11,0
12,0.247166667,0.708333333,64.28597005,251.3333333,0.666666667,1,12,0
1,0,1,0,2,1,1,1,0
9,0.448555556,1,29.6672092,697,0.888888889,1,9,0
1,0,0.5,55.60546875,224,0,1,1,0
178,21.69161798,1,23.83182826,21.12359551,0.994382022,2,114,0
61,14.597,1,48.15088691,107.2459016,1,5,41,0
157,463.5612293,1,61.96471313,61.24203822,0.98089172,3,107,0
9,0.314888889,1,29.6672092,76,0.888888889,1,9,0
1,0,1,21.46875,13,1,1,1,0
15,1286.1696,1,56.08789063,149.5333333,1,1,15,0
5,0.201,1,2.118554688,37.2,0.8,1,5,0
84,0.716440476,1,58.0300758,95.70238095,1,1,84,0
10,8.0764,1,8.907617188,27.2,1,2,7,0
25,2.71556,1,88.8384375,84.52,1,3,24,0
6564,11.49199899,0.742025074,0.068880206,60.84820419,0.033666971,10,2469,1
74,0.953310811,1,21.91997466,48.17567568,0.986486486,1,74,0
2,1576.106,1,0,34.5,1,2,2,0
1,0,1,137.6005859,1554,1,1,1,0
14,9.381142857,1,36.31898717,20.71428571,0.857142857,2,11,0
37,312.2937027,1,1809.872281,1287.189189,1,3,37,0
2,0.058,1,0.684570313,8.5,1,1,2,0
47,425.7639787,1,8.198699302,15.76595745,0.936170213,3,41,0
4,2.2495,1,218.7199707,1664,1,1,4,0
17,0.664117647,1,210.0554917,1463.058824,0.117647059,1,17,0
1,0,1,0,3,1,1,1,0
2,18660.9245,1,0,4,1,1,1,0
1,0,1,0,2,1,1,1,0
1,0,1,0,11,1,1,1,0
28,0.4145,1,23.47342355,194.8928571,0.964285714,1,28,0
19,12.34463158,1,31.8256065,60.42105263,0.842105263,2,19,0
170,152.5075941,1,27.79272174,79.08823529,0.988235294,5,127,0
6,1.142666667,1,5.221191406,9.5,0.833333333,1,6,0
1,0,1,0,1,1,1,1,0
1,0,1,292.5332031,436,1,1,1,0
1,0,1,0,5,1,1,1,0
2,10681.607,1,0,4,1,2,1,0
5,0.1756,1,4.726367188,12.6,0.8,1,5,0
132,91.82356061,1,12.33897816,27.84848485,0.992424242,2,50,0
2,0.429,1,105.4677734,161,0,1,2,0
95,1.434452632,1,33.58551604,32.17894737,0.989473684,3,95,0
1,0,1,0,3,1,1,1,0
9,15.48555556,1,11.81987847,11.22222222,1,1,8,0
1,0,1,0,3,1,1,1,0
1,0,1,0,5,1,1,1,0
33,1331.043788,1,4.07664536,8.03030303,1,3,17,0
1,0,1,0,2,1,1,1,0
86,181.9664535,0.994186047,46.89591661,176.6627907,0.220930233,2,85,0
19,3.028684211,1,22.73339844,20.68421053,1,4,18,0
1,0,1,9.356445313,47,0,1,1,0
1,0,1,0,2,1,1,1,0
13169,5.6824609,0.883083431,609.6895155,90.13503938,0.97689542,6,577,1
9,0.675666667,1,29.6672092,18.44444444,0.888888889,1,9,0
8,2.639,1,753.539917,1733.625,1,5,8,0
14,11.86564286,1,20.25313895,29.14285714,1,4,10,0
24,25.3015,1,24.47888184,95.08333333,0.958333333,4,21,0
27,1261.324593,1,71.58731192,73.03703704,1,5,21,0
12,964.4158333,1,8.722900391,65,0.833333333,2,9,0
49,1.562469388,1,77.13809391,64.75510204,1,5,49,0
2,1305.222,1,39.82666016,378,0,2,2,0
2,5427.183,1,0,2.5,1,2,1,0
2,6174.317,1,0,3.5,1,2,1,0
66,0.050287879,1,24.85308653,11.6969697,1,1,66,0
6,967.4548333,1,0.130859375,28.5,1,2,3,0
1,0,1,0,2,1,1,1,0
8003,9.396051606,0.650631013,4.451439353,76.06934899,0.156441334,6,7884,1
1,0,1,450.7724609,541,1,1,1,0
1,0,1,0,6,1,1,1,0
15,0.049066667,1,20.12981771,57.4,0.933333333,1,15,0
52,0.009230769,1,23.40084135,75.80769231,0.942307692,1,52,0
1,0,1,0,2,1,1,1,0
2,11488.951,1,10.734375,1.5,1,2,1,0
18,1631.422778,1,39.05582682,115.8888889,1,4,16,0
1,0,1,0,3,1,1,1,0
1,0,1,0,4,1,1,1,0
4,0.0765,1,2.268066406,21,1,1,4,0
5,0.193,1,30.78496094,51.8,0.8,1,5,0
16,4.5658125,1,101.8815308,331.625,1,4,16,0
150,283.50664,1,15.92164063,27.73333333,1,3,59,0
1,0,1,0,117,1,1,1,0
121,2.16146281,1,12.0036157,45.48760331,0.727272727,2,105,0
11,5.164363636,1,1938.017844,3008.727273,0.636363636,1,11,0
99,18.36981818,1,12.27956321,159.7979798,0.98989899,2,50,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
8,7536.003875,1,10.89282227,24.125,0.875,5,4,0
1,0,1,0,22,1,1,1,0
19,27.79426316,1,37.73740748,341.5789474,0.842105263,2,16,0
260,283.0324692,1,354.1218412,322.7576923,0.853846154,3,161,0
38,11.78105263,1,17.29620683,11.05263158,0.973684211,1,28,0
9,0.205111111,1,29.6672092,46.33333333,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
1,0,1,0,27,1,1,1,0
1,0,1,0,4,1,1,1,0
1668,26.19293948,0.311431909,2082.316398,983.4351452,0.400780842,2,1246,1
2,1799.3145,1,0,2.5,1,2,1,0
2,0.049,1,0,9,1,1,2,0
3,0.035,1,0.131510417,46.66666667,1,1,3,0
42,209.7265238,1,781.5144159,23.30952381,0.976190476,5,39,0
38,9.095315789,1,2886.630037,3331.184211,1,2,38,0
387,22.54356589,0.96124031,275.7302997,709.5116279,0.994832041,5,275,0
67,277.3326716,1,2233.651323,6650.328358,0.925373134,5,19,0
8,12.99475,1,106.0994873,215.5,1,2,8,0
5,1.9646,1,18.30898438,27,1,1,5,0
9,4.695888889,1,1354.844184,4390.777778,0.888888889,2,6,0
1,0,1,0,27,1,1,1,0
26,197.0234231,1,25.49815956,31.88461538,1,2,13,0
13,1.995769231,1,3.981745793,8,1,2,13,0
28,0.132607143,1,23.47342355,51.71428571,0.964285714,1,28,0
21,1217.45781,1,43.82682292,48.0952381,0.857142857,2,16,0
1,0,1,0,3,1,1,1,0
9,0.337555556,1,29.6672092,240,0.888888889,1,9,0
17,1101.477765,1,30.15102252,95,0.941176471,2,16,0
1,0,1,0,3,1,1,1,0
13556,5.547767148,0.466300309,0.71829135,124.1984944,0.041223228,13,13516,1
45,5.458955556,1,349.359158,5181.844444,1,5,40,0
9,0.313,1,29.6672092,22.77777778,0.888888889,1,9,0
6,284.256,1,38.63574219,150.5,0.666666667,2,3,0
11,3.441090909,1,22.84685724,50.90909091,0.636363636,1,11,0
63,2.918587302,1,53.59238591,131.3650794,1,3,63,0
320,230.4259031,0.9515625,706.9824524,665.915625,0.8875,6,195,0
17,1309.067059,1,30.80210248,15.82352941,0.941176471,2,13,0
1,0,1,0,1,1,1,1,0
1,0,1,9.356445313,37,0,1,1,0
5,0.053,1,12.47792969,34.8,1,1,5,0
37,0.042972973,1,32.34068834,22,0.945945946,1,37,0
1,0,1,0,24,1,1,1,0
4,6771.544,1,2.231201172,3.75,1,3,2,0
2,5835.3645,1,4.678222656,58.5,0.5,2,2,0
203,191.0983005,1,72.37386469,43.10344828,0.985221675,5,76,0
28,0.372107143,1,23.47342355,54.21428571,0.964285714,1,28,0
7,1218.501143,1,2.844168527,3,1,3,5,0
1,0,1,21.46875,1,1,1,1,0
11,0.084090909,1,89.92800071,58.54545455,1,1,11,0
14,823.1550714,1,20.56856864,30.57142857,0.928571429,2,10,0
50,6.28774,1,54.28712891,153.96,1,3,45,0
4,2955.82825,1,0,14.25,1,3,1,0
1,0,1,21.46875,5,1,1,1,0
262,277.2206908,0.990458015,24.76493172,84.94274809,0.603053435,3,156,0
1,0,1,0,4,1,1,1,0
1,0,0,110.2695313,264,0,1,1,0
216,108.354463,1,24.440068,94.61574074,0.986111111,2,145,0
2815,18.03632653,0.579787097,5671.062726,14953.59194,0.935060277,9,27,1
49,0.046306122,1,9.222377232,29.59183673,1,1,49,0
1,0,1,31.04589844,1,1,1,1,0
15,0.3342,1,35.80494792,19.53333333,1,1,15,0
1,0,1,0,2,1,1,1,0
1,0,1,0,2,1,1,1,0
1,0,1,0,2,1,1,1,0
5,2322.117,1,1.363671875,4.6,1,2,5,0
35,0.404942857,1,133.8626674,232.0285714,1,2,35,0
2,12823.6735,1,0,2,1,2,1,0
751,39.22834487,0.855525965,96.18087602,149.3968043,0.768308921,7,477,0
28,1.073214286,1,23.47342355,123.7857143,0.964285714,1,28,0
1,0,1,0,2,1,1,1,0
101,2.376514851,0.930693069,234.6039991,358.7326733,0.811881188,4,100,0
2,16970.302,1,0,2,1,2,1,0
21,1260.115714,1,32.1343006,59.28571429,1,6,15,0
36,765.1303056,1,22.16772461,4.916666667,0.972222222,2,36,0
86,422.224,1,907.4760629,25.6627907,0.988372093,4,60,0
2,6769.1435,1,0,3,1,1,2,0
2,196.0415,1,0,3,1,2,1,0
5,8.5792,1,6.531054688,10.8,1,2,4,0
2,3500.286,1,0,3,1,2,1,0
12,394.8306667,1,21.59781901,66.83333333,1,2,8,0
1,0,1,0,4,1,1,1,0
11,0.196181818,1,89.92800071,75,1,1,11,0
63,0.654238095,1,32.09244792,545.968254,0.968253968,1,63,0
26,105.7693077,1,105.6888522,441.6153846,1,5,15,0
9,0.125555556,1,29.6672092,30.22222222,0.888888889,1,9,0
1,0,1,137.6005859,368,1,1,1,0
70,0.169671429,1,23.62117746,12.05714286,0.985714286,1,70,0
8,4780.909625,1,33.04382324,53.5,0.75,2,7,0
28,1.119535714,1,23.5121024,42.21428571,0.964285714,1,28,0
119,215.0124622,1,21.50189568,97.18487395,0.983193277,3,77,0
43,606.2585581,1,100.0481241,106.7209302,0.976744186,4,31,0
1,0,1,0,3,1,1,1,0
9,0.464444444,1,29.6672092,39,0.888888889,1,9,0
1,0,1,0,5,1,1,1,0
1,0,1,0,3,1,1,1,0
14,4069.332786,1,26.69524275,32.71428571,1,4,7,0
1,0,1,0,2,1,1,1,0
4,3752.079,1,0,5,1,4,1,0
5,9.7874,1,24.51875,25,1,2,5,0
57,0.039421053,1,30.96621436,45.96491228,1,2,57,0
1,0,1,0,11,1,1,1,0
1,0,1,0,5,1,1,1,0
2,1225.3055,1,0,2.5,1,2,1,0
8,0.738,1,3.236328125,5,1,1,6,0
3,0.098333333,1,77.27148438,653,0.666666667,1,3,0
4,7799.82575,1,0,3,1,3,2,0
9,0.605333333,1,19.44498698,4.666666667,1,1,9,0
1,0,1,0,3,1,1,1,0
201,252.3068706,0.885572139,739.4569778,1257.905473,0.611940299,3,170,0
1,0,1,0,2,1,1,1,0
2,11747.915,1,0,3,1,1,1,0
852,87.89735681,0.942488263,256.9204996,107.8826291,0.976525822,3,435,0
16,1.3855,1,142.8937378,320.8125,1,1,15,0
114,4.594464912,1,18.02121025,399.377193,0.99122807,4,107,0
8,53.002125,1,7.772949219,12.5,1,2,8,0
1,0,1,21.46875,3,1,1,1,0
970,75.18543505,0.995876289,79.02588293,53.49175258,0.940206186,4,273,0
44,21.38606818,0.943181818,68.49616033,441.9318182,0.863636364,5,36,0
8,4288.499,1,6.391357422,47.375,1,3,6,0
9,0.261444444,1,29.6672092,76.55555556,0.666666667,2,9,0
91,4.354692308,1,26.30822888,145.1318681,1,1,86,0
215,61.28045116,1,38.50335211,95.46046512,0.990697674,3,151,0
28,0.249642857,1,18.47429548,90.85714286,0.464285714,1,28,0
3,10506.05867,1,0,3.333333333,1,3,1,0
18,234.2810556,1,29.6672092,67.11111111,0.888888889,2,9,0
204,220.9733971,1,43.73889878,382.7303922,0.975490196,4,148,0
17,1.769117647,1,741.5766314,1569.117647,0.941176471,2,6,0
9,0.276,1,29.6672092,22.66666667,0.888888889,1,9,0
38,0.663710526,1,18.54898232,134.5,1,2,38,0
3,18193.82967,1,0,7.333333333,1,3,1,0
17,26.30058824,1,997.7767119,2030.117647,0.941176471,3,6,0
51,3.55027451,1,50.89098882,187.0980392,0.960784314,2,48,0
76,30.2345,1,12.13290245,24.90789474,1,2,71,0
76,7.224407895,1,27.68489155,19.30263158,0.986842105,4,65,0
10,4.699,1,18.19042969,17.9,0.9,1,10,0
27,404.9251481,1,103.1183449,1989.666667,0.407407407,1,27,0
1,0,1,0,4,1,1,1,0
67,0.99158209,1,9.780564949,86.65671642,0.985074627,1,67,0
1,0,0,52.05371094,29,0,1,1,0
45,0.074755556,1,43.79900174,50.91111111,1,1,45,0
7,120.8012857,1,34.29631696,506.4285714,1,3,7,0
5,0.1594,1,2.118554688,53.2,0.8,1,5,0
22,3.943772727,1,23.72017045,193.1818182,1,2,13,0
148,30.13863514,0.766891892,21.26749235,71.02027027,0.716216216,4,111,0
1,0,0.5,117.0478516,1008,1,1,1,0
16,1.2508125,1,16.60101318,99.5,0.875,1,9,0
16,619.1971875,1,23.56781006,29.75,0.9375,1,12,0
55,298.8214182,1,15.86164773,79.54545455,0.963636364,4,47,0
2,15110.6005,1,0,2,1,2,1,0
151,23.69824503,0.996688742,28.11494335,50.98675497,0.986754967,3,124,0
44,5.223068182,0.954545455,442.0494496,3550.727273,0.954545455,2,43,0
1,0,1,0,3,1,1,1,0
4,50.405,1,209.1342773,2865.25,0.75,2,3,0
66,0.506227273,1,12.79742247,17.62121212,1,1,66,0
57,135.4861228,1,73.05780565,101.9298246,0.947368421,2,56,0
1,0,1,0,5,1,1,1,0
1,0,1,137.6005859,148,1,1,1,0
9,0.602666667,1,29.6672092,109.8888889,0.888888889,1,9,0
2,15246.929,1,0,4,1,1,1,0
48,296.3220208,1,31.4138387,247.5625,0.979166667,2,47,0
39,1194.621538,1,497.6722005,605.5641026,1,4,23,0
1281,58.37961983,0.119047619,0,116.2318501,0.007025761,8,674,1
49,0.145081633,1,9.317522321,192.0612245,1,1,49,0
1,0,1,0,15,1,1,1,0
2,1561.6555,1,0,2,1,1,1,0
2,2754.733,1,10.734375,3.5,1,1,1,0
9,0.268333333,1,29.6672092,60.77777778,0.888888889,1,9,0
17,117.2540588,1,728.9071117,447,0.823529412,1,7,0
24,2307.495875,1,27.11368815,113.9583333,1,4,14,0
16,2.1620625,1,1.962524414,18.5625,0.875,2,11,0
1,0,1,21.46875,6,1,1,1,0
17,6.299705882,1,2467.223116,732.0588235,0.176470588,1,17,0
52,463.8721346,1,80.46259014,1004.865385,0.961538462,4,15,0
87,6.981425287,1,2575.429699,670.0574713,1,5,83,0
2672,28.7887335,0.268561795,67.60353072,253.9597597,0.118603271,2,2318,1
107,244.8509346,1,377.4491001,366.8504673,0.981308411,6,78,0
7,14.11657143,1,16.65764509,14.28571429,1,2,7,0
49,0.024346939,1,22.02531091,28.20408163,0.979591837,1,49,0
1,0,1,0,3,1,1,1,0
7,0.123714286,1,37.94517299,201.2857143,0.857142857,1,7,0
24,933.6077083,1,29.42663574,154.375,1,4,19,0
1,0,1,0,3,1,1,1,0
19,19.19989474,1,8.809416118,22.10526316,0.631578947,2,14,0
76,206.9489737,1,103.2519917,247.0526316,0.986842105,3,39,0
112,85.26519643,1,29.53217425,67.99107143,0.991071429,2,111,0
1,0,1,0,3,1,1,1,0
51,259.3992745,1,23.81996783,91.33333333,0.980392157,2,51,0
1,0,1,0,4,1,1,1,0
7,27.60385714,1,28.01632254,5.285714286,1,1,7,0
11,0.172181818,0.954545455,55.27086293,124.2727273,0.818181818,1,11,0
169,113.9491006,1,35.85173008,39.87573964,0.964497041,3,109,0
17,1484.228353,1,20.2471852,185.2352941,1,2,12,0
23,92.084,1,70.18079144,31.69565217,1,3,21,0
16,1.7695625,1,43.93780518,14.625,1,1,16,0
4,39.64875,1,14.06469727,432.75,1,2,4,0
6,10.61116667,1,129.9269206,283.1666667,1,2,6,0
19,350.4538947,1,35.94546669,177.1578947,1,3,15,0
1,0,1,0,2,1,1,1,0
1,0,1,0,1,1,1,1,0
5,0.3032,1,2.529101563,13.6,0.8,1,5,0
88,1.492056818,1,30.32422985,124.1136364,0.965909091,1,88,0
16,19.6851875,0.4375,1793.057739,2040.1875,1,2,10,0
67,0.245537313,1,14.15999592,28.14925373,1,1,67,0
160,9.443775,1,47.74995117,42.3,0.95,5,115,0
1,0,1,0,3,1,1,1,0
19,0.412368421,1,19.53767475,4.631578947,1,1,19,0
3,1.116333333,1,587.8723958,689.3333333,1,1,3,0
10,6.7533,1,28.70869141,70.7,1,2,9,0
115,44.93526087,0.947826087,330.295822,554.8173913,0.947826087,1,93,0
8,16.21475,1,9.110717773,14.5,1,2,5,0
1,0,1,270.1972656,584,1,1,1,0
2,21345.7575,1,54.12695313,241,1,2,2,0
147,146.7623537,1,18.71398012,253.292517,0.986394558,5,73,0
171,182.8490585,1,11.09042055,677.6783626,0.988304094,4,79,0
9,0.208888889,1,29.6672092,41.77777778,0.888888889,1,9,0
5679,9.907362487,0.751707957,37.98147973,70.67030428,0.584458578,2,1897,1
16,170.3021875,1,14.91906738,58.5625,1,3,9,0
6,1.535666667,1,44.05843099,47.66666667,0.833333333,1,6,0
73,72.35216438,1,409.6569858,1743.246575,0.767123288,5,52,0
7,1.605571429,1,34.17229353,78,1,1,7,0
3530,18.43704649,0.79221857,31.77727898,99.50400206,0.092073716,2,1530,1
1,0,1,0,3,1,1,1,0
3,0.005,1,0.131510417,20,1,1,3,0
6,8.037833333,1,48.23111979,116.6666667,0.666666667,1,6,0
1198,34.84270288,0.263561822,331.7577507,300.2811174,0.070060919,3,1179,1
1,0,1,0,4,1,1,1,0
1,0,1,21.46875,1,1,1,1,0
84,620.2188214,0.916666667,2211.277437,593.3571429,0.952380952,5,79,0
16,0.7645,1,20.54138184,67.875,0.875,1,16,0
18,94.88477778,1,29.59006076,16.16666667,0.888888889,2,9,0
2,213.0335,1,0,3.5,1,2,1,0
102,0.526529412,1,11.0538354,12.76470588,1,4,72,0
1,0,0,29.1484375,125,0,1,1,0
1,0,1,0,2,1,1,1,0
17141,4.388085934,0.71381483,24.04446319,69.31287556,0.45125722,13,10591,1
5,107.9604,1,11.49863281,22.4,1,2,5,0
28,0.060214286,1,0.945591518,6.5,0.535714286,2,28,0
15,323.9221333,1,33.69179688,32.33333333,0.866666667,2,11,0
6,0.772166667,1,4.11311849,10,1,1,6,0
11,24.93272727,1,24.82759233,49.81818182,0.909090909,1,10,0
20,0.0248,1,1.8921875,74,0.75,1,20,0
1,0,1,21.46875,3,1,1,1,0
1,0,0,8.791015625,1711,0,1,1,0
130,323.2384385,1,618.3686974,215.3230769,0.992307692,4,124,0
28,0.815571429,1,23.5121024,151.2857143,0.964285714,1,28,0
61,364.8613279,1,16.33902728,16.98360656,1,3,32,0
7,2.005571429,1,34.29910714,114.5714286,1,2,7,0
88,0.327556818,1,37.54040527,37.63636364,0.988636364,1,88,0
42,8.347952381,0.976190476,23.48593285,56.52380952,0.904761905,1,41,0
9,1.036666667,1,29.6672092,23.11111111,0.888888889,1,9,0
1,0,1,0,2,1,1,1,0
13,990.707,1,16.74984976,155.3846154,1,3,12,0
1,0,1,9.356445313,38,0,1,1,0
223,26.4963991,0.946188341,33.62632252,103.7668161,0.735426009,2,207,0
52,2.294096154,1,19.93440129,8.711538462,1,1,50,0
50,2.46056,1,19.40361328,2982.1,1,2,48,0
9,0.381666667,1,29.6672092,25.22222222,0.888888889,1,9,0
219,133.5990639,0.984018265,317.0845239,435.2054795,0.945205479,4,176,0
4,2469.25575,1,0,3.75,1,2,4,0
3,0.663666667,1,1304.296875,401.3333333,1,1,3,0
1,0,1,8.736328125,13,1,1,1,0
5,2.1656,1,1310.203906,1752.6,1,1,5,0
1,0,1,0,3,1,1,1,0
37,66.66256757,0.783783784,460.4152766,182.3783784,0.918918919,4,36,0
7,17.212,1,2.759207589,4.285714286,1,2,6,0
1,0,1,21.46875,3,1,1,1,0
3,15565.01067,1,0,2.333333333,1,3,1,0
79,261.5956582,1,13.2884197,39.02531646,1,4,42,0
127,21.85048819,0.996062992,249.1981807,228.1338583,0.992125984,1,119,0
28,0.246892857,1,23.5121024,32.96428571,0.964285714,1,28,0
1,0,1,0,3,1,1,1,0
1,0,1,0,3,1,1,1,0
13,1.530153846,1,6.899338942,19.69230769,0.923076923,1,13,0
11,0.31,1,89.92800071,154.2727273,0.818181818,1,11,0
3,0.056666667,1,77.27148438,355.3333333,1,1,3,0
12,418.4279167,1,97.68953451,201.75,1,2,12,0
1,0,1,0,31,1,1,1,0
27,0.019666667,1,18.49573206,37.22222222,1,1,27,0
1,0,1,0,108,1,1,1,0
1,0,1,0,4,1,1,1,0
50,0.17856,1,24.27644531,91.06,0.98,1,50,0
8,5584.03225,1,0,2.75,0.875,5,1,0
103,562.3118155,1,24.39051123,19.9223301,0.980582524,4,58,0
11,7.034818182,1,1477.550249,427.2727273,0.545454545,2,7,0
99,170.7973131,1,12.46272293,91.28282828,0.98989899,2,53,0
37,249.4985135,1,56.62885346,35.48648649,0.945945946,4,29,0
68,404.6561765,1,36.07443417,29.75,0.955882353,5,43,0
33,5.568090909,0.984848485,37.07371567,40.96969697,0.878787879,2,29,0
42,703.7806667,1,25.12667411,44.02380952,1,1,36,0
2,24230.8695,1,0,2,1,2,1,0
63,3.215063492,1,19.26702009,163.2698413,0.984126984,1,50,0
12600,5.968421985,0.791556097,11.69259472,47.13229017,0.092109165,7,5217,1
496,70.05068548,0.72983871,388.6686697,293.7439516,0.614919355,9,335,0
1,0,1,0,40,1,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,21.46875,37,1,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
49,704.6039796,1,148.6572465,125.4897959,0.959183673,4,34,0
12,60.546,1,19.89208984,68.33333333,1,4,7,0
11,5.733363636,1,920.5744851,262.5454545,1,2,11,0
1497,15.3169499,0.999331997,108.2541039,184.1790247,0.980627923,7,939,0
29,0.045758621,1,0,4.793103448,0.655172414,1,29,0
50,20.16674,1,3999.103418,1957.9,0.86,3,20,0
1,0,1,0,2,1,1,1,0
14,3543.830214,1,10.32672991,14.64285714,1,3,12,0
15,0.057266667,0.766666667,56.95559896,75.8,0.533333333,1,15,0
5,0.2424,1,18.29941406,27.4,0.8,1,5,0
13,9.742923077,1,42.50210337,91.69230769,0.846153846,2,8,0
11,4.206454545,1,2.504172585,41.45454545,0.818181818,2,7,0
75,278.9118,1,18.12246094,14.18666667,0.973333333,4,57,0
7,9.566571429,1,12.98228237,8.285714286,0.857142857,3,6,0
1,0,1,0,4,1,1,1,0
62,404.7937903,1,42.18976815,251.2096774,0.967741935,2,40,0
1,0,1,0,3,1,1,1,0
106,1.589698113,0.952830189,40.61851415,55.55660377,0.830188679,2,92,0
1,0,1,21.46875,4,1,1,1,0
6,2.2725,1,1287.30485,1074.833333,1,4,6,0
9,0.132111111,1,29.6672092,8.222222222,0.888888889,1,9,0
8,227.70425,1,12.97351074,80.125,0.875,3,7,0
10,3168.3769,1,26.70048828,12.5,0.9,1,10,0
6,0.447166667,1,96.40966797,748.5,1,1,6,0
1,0,1,0,5,1,1,1,0
108,2.482574074,1,51.5071072,134.5,0.990740741,3,107,0
104,244.2545,1,54.33199369,140.5,0.951923077,4,56,0
1,0,1,137.6005859,738,1,1,1,0
5,0.5156,1,42.79453125,246.8,0.8,1,5,0
1436,51.8857493,0.98781337,329.7857506,339.6142061,0.909470752,7,439,0
12,0.777416667,1,82.43400065,28.91666667,1,1,11,0
2,14213.3465,1,0,4,1,2,2,0
9,0.462333333,1,29.6672092,18.22222222,0.888888889,1,9,0
165,267.6186061,1,31.46883286,42.05454545,0.987878788,3,115,0
15,0.318066667,1,9.726757813,37.53333333,0.933333333,1,15,0
104,150.1135192,1,11.84588154,18.18269231,0.942307692,4,24,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
23,1562.298957,1,94.37393852,127.3913043,0.826086957,2,14,0
9,0.071666667,1,29.6672092,13.33333333,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
1,0,1,0,6,1,1,1,0
4215,9.254806361,0.103203262,44.69239251,119.1590486,0.008341991,5,153,1
14537,5.204301033,0.803038238,6.482582568,52.11435279,0.084365413,5,6754,1
1,0,1,0,2,1,1,1,0
1,0,1,0,4,1,1,1,0
1,0,0,347.1201172,3041,0,1,1,0
40,2.6507,1,2309.109082,734.525,1,1,21,0
8,0.200125,1,32.85754395,56.125,1,1,8,0
49,6.296163265,1,40.20774872,5.959183673,0.959183673,2,49,0
1,0,1,137.6005859,236,1,1,1,0
4,7565.3225,1,0,3.5,1,4,1,0
5,0.053,1,2.756640625,31.6,0.6,1,5,0
8,9.04025,0,726.7122803,468.75,0,2,7,0
20,3.77925,1,653.9178223,3467,1,2,5,0
15,6.792533333,1,900.5166016,1095.066667,1,2,15,0
9,0.422222222,1,29.6672092,278.4444444,0.777777778,1,9,0
174,388.5820345,1,360.2993725,522.6781609,0.994252874,7,161,0
8,235.621875,1,978.2609863,765,1,1,4,0
43,344.9278837,1,20.49189226,46.95348837,1,2,31,0
5,0.223,1,1.488085938,6.4,0.8,1,5,0
43,15.17465116,1,32.30804869,777.1627907,0.976744186,4,29,0
1,0,1,0,6,1,1,1,0
16,39.1275,1,79.47991943,237.5,0.875,4,11,0
88,2.689045455,1,593.2919589,915.2045455,0.920454545,4,63,0
10,1043.6172,1,26.70048828,64,0.9,1,10,0
9,0.164666667,1,29.6672092,6.333333333,0.666666667,1,9,0
1,0,1,0,2,1,1,1,0
